type,geometry.type,geometry.coordinates,properties.description.name,properties.description.id,properties.description.url,properties.latest-images,properties.description.type,properties.description.ptz,properties.description.fov_center,properties.description.sponsor,properties.description.network,properties.description.isp,properties.description.attribution,properties.description.zoom_current,properties.description.fov,properties.description.activated_at,properties.description.ProdNbr,properties.description.fov_lft,properties.description.county,properties.description.is_patrol_mode,properties.description.lastupdate,properties.description.region,properties.description.last_movement_at,properties.description.tilt_current,properties.description.fov_rt,properties.description.state,properties.description.is_currently_patrolling,properties.description.az_current
Feature,Point,"[-116.051903, 40.935799, 2.441]",Swales Mtn,Axis-Swales,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Swales', 'thumbnail': 'image?thumbnail=false&name=Axis-Swales'}]]",Feature,1.0,"[-115.959668, 41.682592]",BLM-NV,blmnv,NSL,AlertWildfire,1.0,62.98,2019-07-02 12:00:00,Q6055-E,"[-116.495068, 41.607784]",Elko,0.0,4.0,NNV,2022-05-21 16:30:41,-1.33,"[-115.452285, 41.535116]",NV,0.0,5.27
Feature,Point,"[-116.818611, 41.27285, 2.37]",Midas Peak,Axis-Midas,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Midas', 'thumbnail': 'image?thumbnail=false&name=Axis-Midas'}]]",Feature,1.0,"[-117.185785, 40.576045]",BLM-NV,blmnv,NSL,AlertWildfire,1.0,62.98,2015-05-11 12:00:00,Q6055-E,"[-116.653028, 40.533365]",Elko,0.0,4.0,NNV,2022-05-06 18:21:55,-0.8,"[-117.613452, 40.822097]",NV,0.0,201.83
Feature,Point,"[-111.790169, 41.373817, 2.622]",Powder Mtn,Axis-PowderMtn,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-PowderMtn', 'thumbnail': 'image?thumbnail=false&name=Axis-PowderMtn'}]]",Feature,1.0,"[-112.096502, 40.660318]",RockyMtnPower,utah,PowderMtnSki,WildfireLive,1.0,65.1,2021-12-29 07:55:03,Q6075-E,"[-111.542677, 40.647439]",Weber,0.0,2.0,Utah,2022-03-10 21:30:42,-5.28,"[-112.556864, 40.895214]",UT,0.0,198.05
Feature,Point,"[-115.98867, 41.50853, 3.176]",Jacks Peak,Axis-Jacks,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Jacks', 'thumbnail': 'image?thumbnail=false&name=Axis-Jacks'}]]",Feature,1.0,"[-115.47461, 42.153348]",BLM-NV,blmnv,NSL,AlertWildfire,1.0,62.98,2015-05-11 12:00:00,Q6055-E,"[-116.005471, 42.258426]",Elko,0.0,3563958.0,NNV,2022-04-06 19:29:11,-3.46,"[-115.099317, 41.856872]",NV,0.0,30.54
Feature,Point,"[-114.263924, 41.617599, 2.387]",Delano,Axis-Delano,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Delano', 'thumbnail': 'image?thumbnail=false&name=Axis-Delano'}]]",Feature,1.0,"[-113.333, 41.341762]",BLM-NV,blmnv,NSL,AlertWildfire,1.0,65.1,2020-08-10 12:00:00,Q6075-E,"[-113.277883, 41.760094]",Elko,0.0,3.0,NNV,2022-02-15 22:38:03,-11.51,"[-113.677195, 41.010725]",NV,0.0,111.27
Feature,Point,"[-114.628036, 41.631458, 2.636]",Knoll Mtn,Axis-Knoll,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Knoll', 'thumbnail': 'image?thumbnail=false&name=Axis-Knoll'}]]",Feature,1.0,"[-114.589592, 42.380914]",BLM-NV,blmnv,NSL,AlertWildfire,1.0,62.8,2016-01-10 12:00:00,Q6055-E,"[-115.123072, 42.284902]",Elko,0.0,5.0,NNV,2022-05-31 23:01:23,-15.46,"[-114.067736, 42.255014]",NV,0.0,2.17
Feature,Point,"[-117.552765, 41.789383, 2.661]",Buckskin Mtn,Axis-Buckskin,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Buckskin', 'thumbnail': 'image?thumbnail=false&name=Axis-Buckskin'}]]",Feature,1.0,"[-116.570476, 41.955194]",BLM-NV,blmnv,NSL,AlertWildfire,1.0,62.98,2018-08-17 12:00:00,Q6055-E,"[-116.830478, 42.313653]",Humboldt,0.0,5.0,NNV,2022-06-02 17:49:01,-5.46,"[-116.601777, 41.548841]",NV,0.0,76.9
Feature,Point,"[-117.875259, 42.321327, 2.262]",Blue Mtn OR,Axis-Blue,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Blue', 'thumbnail': 'image?thumbnail=false&name=Axis-Blue'}]]",Feature,1.0,"[-117.885057, 41.571362]",BLM-ORIDWA,oregon,NSL,AlertWildfire,323.0,62.98,2018-08-31 12:00:00,Q6055-E,"[-117.612569, 41.597211]",Malheur,1.0,11503762.0,Oregon,2022-01-24 00:12:57,-2.99,"[-118.156834, 41.601145]",OR,0.0,180.56
Feature,Point,"[-113.655701, 42.326168, 2.737]",Mt. Harrison,Axis-MtHarrison,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-MtHarrison', 'thumbnail': 'image?thumbnail=false&name=Axis-MtHarrison'}]]",Feature,1.0,"[-114.096552, 43.002493]",BLM-ORIDWA,oregon,IMD,AlertWildfire,1.0,62.98,2020-07-10 12:00:00,Q6055-E,"[-114.51155, 42.732026]",Cassia,0.0,6.0,Idaho,2022-04-12 15:01:53,-9.34,"[-113.54785, 43.071968]",ID,0.0,334.54
Feature,Point,"[-113.455612, 42.361553, 2.165]",Mt. Cotterel,Axis-MtCotterel,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-MtCotterel', 'thumbnail': 'image?thumbnail=false&name=Axis-MtCotterel'}]]",Feature,1.0,"[-114.323525, 41.975924]",BLM-ORIDWA,oregon,IMD,AlertWildfire,1.0,65.1,2021-10-26 22:43:17,Q6075-E,"[-113.90845, 41.691217]",Cassia,0.0,2.0,ID,2022-05-11 19:03:15,-1.36,"[-114.470419, 42.381946]",ID,0.0,239.35
Feature,Point,"[-114.418503, 42.884701, 1.315]",Notch Butte,Axis-NotchButte,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-NotchButte', 'thumbnail': 'image?thumbnail=false&name=Axis-NotchButte'}]]",Feature,1.0,"[-113.92702, 43.543642]",BLM-ORIDWA,oregon,IMD,AlertWildfire,1.0,62.98,2019-08-20 12:00:00,Q6055-E,"[-114.475082, 43.633568]",Lincoln,0.0,5.0,Idaho,2022-05-07 01:07:33,-2.46,"[-113.527985, 43.257962]",ID,0.0,28.36
Feature,Point,"[-116.6576, 42.980499, 2.564]",Hayden Peak,Axis-HaydenPeak,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HaydenPeak', 'thumbnail': 'image?thumbnail=false&name=Axis-HaydenPeak'}]]",Feature,1.0,"[None, None]",BLM-ORIDWA,oregon,NSL,AlertWildfire,1.0,62.98,2021-06-01 12:00:00,Q6115-E,"[None, None]",Owyhee,0.0,1654486931.0,Idaho,,,"[None, None]",ID,0.0,
Feature,Point,"[-115.434059, 43.249199, 2.266]",Bennett Mtn ID,Axis-BennettMtn,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BennettMtn', 'thumbnail': 'image?thumbnail=false&name=Axis-BennettMtn'}]]",Feature,1.0,"[-115.010468, 43.933582]",BLM-ORIDWA,oregon,IMD,AlertWildfire,1.0,62.98,2020-03-16 12:00:00,Q6055-E,"[-115.569948, 43.99272]",Elmore,0.0,6.0,Idaho,2022-01-06 17:42:24,-4.91,"[-114.579627, 43.670946]",ID,0.0,24.0
Feature,Point,"[-117.238289, 43.250458, 1.964]",Mahogany OR,Axis-Mahogany,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Mahogany', 'thumbnail': 'image?thumbnail=false&name=Axis-Mahogany'}]]",Feature,1.0,"[-117.238289, 44.000458]",BLM-ORIDWA,oregon,NSL,AlertWildfire,323.0,62.98,2019-08-27 12:00:00,Q6055-E,"[-117.521071, 43.971972]",Malheur,1.0,13225491.0,Oregon,2022-01-04 01:57:17,-2.99,"[-116.955507, 43.971972]",OR,0.0,360.0
Feature,Point,"[-116.67337, 43.574837, 0.807]",Indiana ID,Axis-Indiana,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Indiana', 'thumbnail': 'image?thumbnail=false&name=Axis-Indiana'}]]",Feature,1.0,"[-117.398235, 43.041649]",BLM-ORIDWA,oregon,WhiteCloud,AlertWildfire,1.0,62.98,2020-07-16 12:00:00,Q6055-E,"[-116.911292, 42.845158]",Canyon,0.0,4.0,Idaho,2021-07-21 02:37:45,4.72,"[-117.676726, 43.394467]",ID,0.0,224.94
Feature,Point,"[-117.891518, 43.664082, 1.734]",Monument OR,Axis-MonumentOR,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-MonumentOR', 'thumbnail': 'image?thumbnail=false&name=Axis-MonumentOR'}]]",Feature,1.0,"[-118.404526, 43.013474]",BLM-ORIDWA,oregon,NSL,AlertWildfire,323.0,62.98,2020-06-05 12:00:00,Q6055-E,"[-118.143942, 42.936927]",Malheur,1.0,5.0,Oregon,2022-06-06 03:42:03,-2.99,"[-118.627805, 43.13841]",OR,1.0,210.01
Feature,Point,"[-116.088226, 43.771214, 2.305]",Shafer Butte,Axis-ShaferButte,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-ShaferButte', 'thumbnail': 'image?thumbnail=false&name=Axis-ShaferButte'}]]",Feature,1.0,"[-115.318257, 44.277167]",BLM-ORIDWA,oregon,IMD,AlertWildfire,1.0,62.98,2019-08-19 12:00:00,Q6055-E,"[-115.801608, 44.492451]",Boise,0.0,4.0,Idaho,2022-06-05 22:02:49,-9.87,"[-115.066942, 43.91235]",ID,0.0,47.31
Feature,Point,"[-116.411362, 44.000839, 1.775]","Squaw Butte, ID",Axis-SquawButte,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SquawButte', 'thumbnail': 'image?thumbnail=false&name=Axis-SquawButte'}]]",Feature,1.0,"[-116.15833, 43.273538]",BLM-ORIDWA,oregon,WhiteCloud,AlertWildfire,1.0,62.98,2020-09-09 12:00:00,Q6055-E,"[-115.671557, 43.474721]",Gem,0.0,3.0,Idaho,2021-10-23 00:46:22,-4.14,"[-116.717217, 43.284241]",ID,0.0,165.78
Feature,Point,"[-117.655159, 44.162968, 1.963]",Cottonwood,Axis-Cottonwood,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Cottonwood', 'thumbnail': 'image?thumbnail=false&name=Axis-Cottonwood'}]]",Feature,1.0,"[-116.737465, 44.526004]",BLM-ORIDWA,oregon,NSL,AlertWildfire,1.0,65.1,2021-07-21 12:00:00,Q6075-E,"[-117.155818, 44.82299]",Malheur,0.0,14957715.0,Oregon,2021-12-15 00:47:12,-1.85,"[-116.612187, 44.11531]",OR,0.0,60.73
Feature,Point,"[-117.278152, 44.608829, 2.166]",Big Lookout ,Axis-BigLookout,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BigLookout', 'thumbnail': 'image?thumbnail=false&name=Axis-BigLookout'}]]",Feature,1.0,"[-116.371678, 44.230229]",BLM-ORIDWA,oregon,NSL,AlertWildfire,257.0,65.1,2021-08-06 12:00:00,Q6075-E,"[-116.257917, 44.426332]",Baker,1.0,609.0,OR,2022-06-06 03:32:04,-3.0,"[-116.55671, 44.064545]",OR,0.0,120.0
Feature,Point,"[-116.844704, 32.594803, 1.085]",Otay Mtn 1,Axis-Otay1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Otay1', 'thumbnail': 'image?thumbnail=false&name=Axis-Otay1'}]]",Feature,1.0,"[-117.469603, 32.062185]",SDGE,sandiego,HPWREN,AlertWildfire,649.0,62.98,2020-05-23 12:00:00,Q6055-E,"[-117.344505, 31.97515]",SanDiego,0.0,9.0,MVU,2022-06-05 23:55:36,-7.46,"[-117.574149, 32.166991]",CA,0.0,224.92
Feature,Point,"[-116.844704, 32.594803, 1.085]",Otay Mtn 2,Axis-Otay2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Otay2', 'thumbnail': 'image?thumbnail=false&name=Axis-Otay2'}]]",Feature,1.0,"[-115.954981, 32.572951]",SDGE,sandiego,HPWREN,AlertWildfire,46.0,62.98,2020-05-23 12:00:00,Q6055-E,"[-115.980365, 32.777285]",SanDiego,0.0,7.0,MVU,2022-05-25 20:33:57,-1.79,"[-115.996305, 32.370483]",CA,0.0,91.43
Feature,Point,"[-116.318008, 32.647236, 1.219]",White Star North,Axis-WhiteStarNorth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-WhiteStarNorth', 'thumbnail': 'image?thumbnail=false&name=Axis-WhiteStarNorth'}]]",Feature,1.0,"[-115.494865, 32.936515]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2021-11-18 19:05:55,Q6075-E,"[-115.809453, 33.26401]",SanDiego,0.0,5.0,MVU,2022-06-03 22:18:01,0.19,"[-115.441108, 32.518594]",CA,0.0,67.09
Feature,Point,"[-116.318008, 32.647236, 1.219]",White Star South,Axis-WhiteStarSouth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-WhiteStarSouth', 'thumbnail': 'image?thumbnail=false&name=Axis-WhiteStarSouth'}]]",Feature,1.0,"[-115.76731, 33.237929]",SDGE,sandiego,HPWREN,AlertWildfire,1212.0,65.1,2021-11-18 19:05:59,Q6075-E,"[-115.872722, 33.297584]",SanDiego,0.0,4.0,MVU,2022-06-03 22:19:40,-1.8,"[-115.673211, 33.166325]",CA,0.0,37.89
Feature,Point,"[-116.936363, 32.696804, 0.775]",Mt. San Miguel South,Axis-SanMiguelSouth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SanMiguelSouth', 'thumbnail': 'image?thumbnail=false&name=Axis-SanMiguelSouth'}]]",Feature,1.0,"[-116.316629, 32.159333]",SDGE,sandiego,HPWREN,AlertWildfire,23.0,65.1,2020-07-22 12:00:00,Q6075-E,"[-116.16261, 32.326991]",SanDiego,0.0,5.0,MVU,2022-05-24 21:37:56,1.63,"[-116.519454, 32.034611]",CA,0.0,135.61
Feature,Point,"[-116.936363, 32.696804, 0.775]",Mt. San Miguel North,Axis-SanMiguelNorth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SanMiguelNorth', 'thumbnail': 'image?thumbnail=false&name=Axis-SanMiguelNorth'}]]",Feature,1.0,"[-116.592768, 33.389296]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2020-07-22 12:00:00,Q6075-E,"[-117.093349, 33.435175]",SanDiego,0.0,4.0,MVU,2022-05-30 00:54:50,-0.94,"[-116.202424, 33.124422]",CA,0.0,22.49
Feature,Point,"[-116.764572, 32.701534, 1.13]",Lyons Peak 2,Axis-Lyons2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Lyons2', 'thumbnail': 'image?thumbnail=false&name=Axis-Lyons2'}]]",Feature,1.0,"[-116.016178, 32.296446]",SDGE,sandiego,HPWREN,AlertWildfire,3143.0,65.1,2020-06-23 12:00:00,Q6075-E,"[-115.979548, 32.348834]",SanDiego,0.0,9.0,MVU,2022-06-01 20:32:19,-2.6,"[-116.057668, 32.246726]",CA,0.0,122.49
Feature,Point,"[-116.764572, 32.701534, 1.13]",Lyons Peak 1,Axis-Lyons1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Lyons1', 'thumbnail': 'image?thumbnail=false&name=Axis-Lyons1'}]]",Feature,1.0,"[-116.339679, 32.042957]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2020-06-23 12:00:00,Q6075-E,"[-115.986322, 32.338388]",SanDiego,0.0,11.0,MVU,2022-05-23 19:56:32,-1.1,"[-116.823922, 31.953213]",CA,0.0,151.3
Feature,Point,"[-116.577751, 32.734673, 1.464]",Los Pinos North,Axis-LosPinosNorth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-LosPinosNorth', 'thumbnail': 'image?thumbnail=false&name=Axis-LosPinosNorth'}]]",Feature,1.0,"[-117.427108, 32.965689]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,62.98,2020-11-24 12:00:00,Q6055-E,"[-117.443671, 32.558903]",SanDiego,0.0,11.0,MVU,2022-05-30 20:19:58,-1.46,"[-117.158643, 33.304998]",CA,0.0,288.17
Feature,Point,"[-116.577751, 32.734673, 1.464]",Los Pinos South,Axis-LosPinosSouth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-LosPinosSouth', 'thumbnail': 'image?thumbnail=false&name=Axis-LosPinosSouth'}]]",Feature,1.0,"[-117.043475, 32.095978]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,62.98,2020-11-24 12:00:00,Q6055-E,"[-116.581609, 31.98468]",SanDiego,0.0,11.0,MVU,2022-06-05 23:55:56,-1.28,"[-117.37078, 32.394367]",CA,0.0,211.74
Feature,Point,"[-116.876999, 32.8046, 0.523]",Crest 1,Axis-Crest1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Crest1', 'thumbnail': 'image?thumbnail=false&name=Axis-Crest1'}]]",Feature,1.0,"[-117.148052, 32.090331]",CALFIRE,sandiego,Geolinks,AlertWildfire,1.0,65.1,2020-06-05 12:00:00,Q6075-E,"[-116.652093, 32.079014]",SanDiego,0.0,7.0,MVU,2022-06-05 23:59:58,-6.4,"[-117.560659, 32.324471]",CA,0.0,197.83
Feature,Point,"[-116.876999, 32.8046, 0.523]",Crest 2,Axis-Crest2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Crest2', 'thumbnail': 'image?thumbnail=false&name=Axis-Crest2'}]]",Feature,1.0,"[-116.527914, 33.495311]",CALFIRE,sandiego,Geolinks,AlertWildfire,1.0,65.1,2020-06-05 12:00:00,Q6075-E,"[-117.028766, 33.543764]",SanDiego,0.0,5.0,MVU,2022-06-03 00:38:16,-7.11,"[-116.139064, 33.228429]",CA,0.0,22.84
Feature,Point,"[-117.032364, 32.813686, 0.471]",Cowles Mtn,Axis-Cowles,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Cowles', 'thumbnail': 'image?thumbnail=false&name=Axis-Cowles'}]]",Feature,1.0,"[-116.148712, 32.92157]",SDGE,sandiego,HPWREN,AlertWildfire,1830.0,62.98,2018-06-26 12:00:00,Q6055-E,"[-116.167761, 33.002402]",SanDiego,0.0,12.0,MVU,2022-06-06 00:05:52,-3.59,"[-116.140367, 32.839472]",CA,0.0,81.49
Feature,Point,"[-116.426521, 32.839649, 1.871]",Mt. Laguna Obsv North,Axis-LagunaObsNorth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-LagunaObsNorth', 'thumbnail': 'image?thumbnail=false&name=Axis-LagunaObsNorth'}]]",Feature,1.0,"[-117.147714, 33.2837]",SDGE,sandiego,HPWREN,AlertWildfire,1350.0,62.98,2020-01-07 12:00:00,Q6055-E,"[-117.213231, 33.196525]",SanDiego,0.0,7.0,MVU,2022-06-03 19:40:48,0.18,"[-117.0684, 33.362503]",CA,0.0,306.5
Feature,Point,"[-116.426521, 32.839649, 1.871]",Mt. Laguna Obsv South,Axis-LagunaObsSouth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-LagunaObsSouth', 'thumbnail': 'image?thumbnail=false&name=Axis-LagunaObsSouth'}]]",Feature,1.0,"[-116.000274, 33.499348]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,62.98,2020-01-07 12:00:00,Q6055-E,"[-116.476777, 33.58847]",SanDiego,0.0,5.0,MVU,2022-05-29 02:03:51,1.09,"[-115.651888, 33.214756]",CA,0.0,28.29
Feature,Point,"[-116.420868, 32.892246, 1.907]",Monument Peak,Axis-Monument,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Monument', 'thumbnail': 'image?thumbnail=false&name=Axis-Monument'}]]",Feature,1.0,"[-115.575478, 33.137166]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,62.98,2018-06-26 12:00:00,Q6055-E,"[-115.852366, 33.472005]",SanDiego,0.0,8673895.0,MVU,2022-02-23 18:26:01,-19.11,"[-115.549433, 32.730729]",CA,0.0,70.71
Feature,Point,"[-116.606575, 32.946434, 1.979]",Cuyamaca Peak North,Axis-CuyamacaPeakNorth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-CuyamacaPeakNorth', 'thumbnail': 'image?thumbnail=false&name=Axis-CuyamacaPeakNorth'}]]",Feature,1.0,"[-117.121517, 33.560493]",SDGE,sandiego,HPWREN,AlertWildfire,1167.0,65.1,2020-08-27 12:00:00,Q6075-E,"[-117.220343, 33.493116]",SanDiego,0.0,4.0,MVU,2022-06-04 23:40:25,-3.84,"[-117.012104, 33.615441]",CA,0.0,325.1
Feature,Point,"[-116.606575, 32.946434, 1.979]",Cuyamaca Peak South,Axis-CuyamacaPeakSouth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-CuyamacaPeakSouth', 'thumbnail': 'image?thumbnail=false&name=Axis-CuyamacaPeakSouth'}]]",Feature,1.0,"[-115.767512, 32.69093]",SDGE,sandiego,HPWREN,AlertWildfire,295.0,65.1,2020-08-27 12:00:00,Q6075-E,"[-115.714903, 32.898591]",SanDiego,0.0,3.0,MVU,2022-06-03 19:33:06,-13.4,"[-115.886794, 32.5039]",CA,0.0,109.69
Feature,Point,"[-117.11644, 32.981506, 0.474]",Black Mtn San Diego,Axis-LittleBlack,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-LittleBlack', 'thumbnail': 'image?thumbnail=false&name=Axis-LittleBlack'}]]",Feature,1.0,"[-117.787074, 33.479322]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,62.98,2018-06-26 12:00:00,Q6055-E,"[-117.997489, 33.112258]",SanDiego,0.0,11.0,MVU,2022-05-20 20:42:49,-5.51,"[-117.376088, 33.699454]",CA,0.0,311.77
Feature,Point,"[-116.970917, 33.008732, 0.878]",Mt. Woodson,Axis-Woodson,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Woodson', 'thumbnail': 'image?thumbnail=false&name=Axis-Woodson'}]]",Feature,1.0,"[-116.159861, 33.327458]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,62.98,2018-06-26 12:00:00,Q6055-E,"[-116.478459, 33.63577]",SanDiego,0.0,11.0,MVU,2022-05-30 02:20:22,-3.38,"[-116.082479, 32.925626]",CA,0.0,64.63
Feature,Point,"[-117.094604, 33.083218, 0.243]",Felicita San Diego 2,Axis-Felicita2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Felicita2', 'thumbnail': 'image?thumbnail=false&name=Axis-Felicita2'}]]",Feature,1.0,"[-116.652566, 33.736171]",SDGE,sandiego,HPWREN,AlertWildfire,142.0,65.1,2020-11-19 12:00:00,Q6075-E,"[-116.890398, 33.813608]",SanDiego,0.0,11.0,MVU,2022-05-26 20:27:50,1.73,"[-116.450945, 33.60608]",CA,0.0,29.35
Feature,Point,"[-117.094604, 33.083218, 0.243]",Felicita San Diego,Axis-Felicita,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Felicita', 'thumbnail': 'image?thumbnail=false&name=Axis-Felicita'}]]",Feature,1.0,"[-116.200198, 33.116532]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2016-01-10 12:00:00,Q6075-E,"[-116.360804, 33.514892]",SanDiego,0.0,9.0,MVU,2022-05-24 20:47:28,-1.81,"[-116.32082, 32.70855]",CA,0.0,87.21
Feature,Point,"[-117.121078, 33.09383, 0.28]",Rincon del Diablo N,Axis-RinconDelDiabloN,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-RinconDelDiabloN', 'thumbnail': 'image?thumbnail=false&name=Axis-RinconDelDiabloN'}]]",Feature,1.0,"[-116.687498, 33.750752]",SDGE,sandiego,HPWREN,AlertWildfire,5079.0,65.1,2022-02-05 00:12:52,Q6075-E,"[-116.728827, 33.768622]",SanDiego,0.0,10.0,MVU,2022-06-04 00:14:15,-0.9,"[-116.647352, 33.731119]",CA,0.0,28.73
Feature,Point,"[-117.121078, 33.09383, 0.28]",Rincon del Diablo S,Axis-RinconDelDiabloS,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-RinconDelDiabloS', 'thumbnail': 'image?thumbnail=false&name=Axis-RinconDelDiabloS'}]]",Feature,1.0,"[-116.766009, 32.405844]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2022-02-05 00:12:55,Q6075-E,"[-116.38146, 32.673444]",SanDiego,0.0,9.0,MVU,2022-05-24 22:31:45,-3.68,"[-117.259806, 32.352966]",CA,0.0,156.44
Feature,Point,"[-117.153061, 33.110634, 0.488]",Coronado Hills S,Axis-CoronadoHillsS,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-CoronadoHillsS', 'thumbnail': 'image?thumbnail=false&name=Axis-CoronadoHillsS'}]]",Feature,1.0,"[-117.061328, 32.364614]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2022-02-25 17:37:49,Q6075-E,"[-116.599592, 32.52229]",SanDiego,0.0,11.0,MVU,2022-05-10 13:48:16,-2.07,"[-117.55124, 32.439502]",CA,0.0,174.07
Feature,Point,"[-117.153061, 33.110634, 0.488]",Coronado Hills N,Axis-CoronadoHills,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-CoronadoHills', 'thumbnail': 'image?thumbnail=false&name=Axis-CoronadoHills'}]]",Feature,1.0,"[-116.342115, 33.431248]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2018-06-26 12:00:00,Q6075-E,"[-116.676162, 33.746318]",SanDiego,0.0,12.0,MVU,2022-06-04 00:17:17,-6.17,"[-116.265323, 33.015825]",CA,0.0,64.47
Feature,Point,"[-116.583084, 33.112896, 1.635]",Volcan South,Axis-Volcan,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Volcan', 'thumbnail': 'image?thumbnail=false&name=Axis-Volcan'}]]",Feature,1.0,"[-115.751951, 33.394732]",SDGE,sandiego,HPWREN,AlertWildfire,1.0,62.98,2018-06-26 12:00:00,Q6055-E,"[-116.050433, 33.716908]",SanDiego,0.0,7.0,MVU,2022-05-29 02:05:03,11.39,"[-115.700381, 32.990002]",CA,0.0,67.7
Feature,Point,"[-116.617058, 33.138256, 1.671]",Volcan Tract III South,Axis-VolcanTractIIISouth,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-VolcanTractIIISouth', 'thumbnail': 'image?thumbnail=false&name=Axis-VolcanTractIIISouth'}]]",Feature,1.0,"[-116.885857, 32.423113]",CALFIRE,sandiego,HPWREN,AlertWildfire,1.0,65.1,2021-11-19 17:30:27,Q6075-E,"[-116.388025, 32.413399]",SanDiego,0.0,2712706.0,MVU,2022-03-20 00:24:40,-0.82,"[-117.301054, 32.655901]",CA,0.0,197.61
